key,HomeTeam,date_str,lat,lon,precipitation,wind_speed,temperature
Brighton|2015-11-07,Brighton,2015-11-07,50.8618,-0.0837,3.4,40.0,14.7
Cardiff|2015-11-07,Cardiff,2015-11-07,51.4728,-3.203,12.3,39.3,13.2
Charlton|2015-11-07,Charlton,2015-11-07,51.4865,0.0366,4.7,36.0,14.5
Fulham|2015-11-07,Fulham,2015-11-07,51.4749,-0.2217,5.7,36.4,14.4
Huddersfield|2015-11-07,Huddersfield,2015-11-07,53.6543,-1.7679,18.4,28.5,11.5
Hull|2015-11-07,Hull,2015-11-07,53.746,-0.3675,9.2,43.3,12.6
QPR|2015-11-07,QPR,2015-11-07,51.5093,-0.2321,5.7,36.4,14.4
Rotherham|2015-11-07,Rotherham,2015-11-07,53.4275,-1.3632,10.0,38.9,12.5
Wolves|2015-11-07,Wolves,2015-11-07,52.59,-2.1303,6.3,33.9,12.3
Arsenal|2015-11-08,Arsenal,2015-11-08,51.5549,-0.1084,0.5,27.0,12.4
Aston Villa|2015-11-08,Aston Villa,2015-11-08,52.5092,-1.8847,3.7,32.0,11.4
Liverpool|2015-11-08,Liverpool,2015-11-08,53.4308,-2.9608,9.2,40.5,10.8
Middlesbrough|2015-11-20,Middlesbrough,2015-11-20,54.5782,-1.2175,0.2,29.9,5.5
Chelsea|2015-11-21,Chelsea,2015-11-21,51.4816,-0.191,1.6,37.2,2.5
Everton|2015-11-21,Everton,2015-11-21,53.4388,-2.9661,2.1,49.9,3.9
Man City|2015-11-21,Man City,2015-11-21,53.4831,-2.2004,0.8,30.8,1.3
Newcastle|2015-11-21,Newcastle,2015-11-21,54.9756,-1.6217,4.3,51.3,1.7
Southampton|2015-11-21,Southampton,2015-11-21,50.9058,-1.3914,0.6,40.4,3.4
Swansea|2015-11-21,Swansea,2015-11-21,51.6428,-3.9344,1.4,32.0,4.6
Watford|2015-11-21,Watford,2015-11-21,51.6498,-0.4017,1.5,40.6,2.3
West Brom|2015-11-21,West Brom,2015-11-21,52.509,-1.9642,1.0,37.1,1.5
Birmingham|2015-11-21,Birmingham,2015-11-21,52.4752,-1.7865,1.1,36.0,1.7
Brentford|2015-11-21,Brentford,2015-11-21,51.4882,-0.3088,1.6,37.2,2.6
Bristol City|2015-11-21,Bristol City,2015-11-21,51.44,-2.62,0.9,36.9,3.4
Derby|2015-11-21,Derby,2015-11-21,52.9151,-1.4472,1.5,39.6,1.6
Ipswich|2015-11-21,Ipswich,2015-11-21,52.0551,1.1449,1.1,47.5,3.4
Leeds|2015-11-21,Leeds,2015-11-21,53.7775,-1.5724,1.8,42.9,1.2
Preston|2015-11-21,Preston,2015-11-21,53.7729,-2.6911,1.3,38.8,2.2
Reading|2015-11-21,Reading,2015-11-21,51.4528,-0.9866,1.3,40.3,2.3
Sheffield Weds|2015-11-21,Sheffield Weds,2015-11-21,53.4114,-1.5007,1.6,40.9,1.5
Tottenham|2015-11-22,Tottenham,2015-11-22,51.6042,-0.0665,0.0,14.0,1.7
Burnley|2015-11-22,Burnley,2015-11-22,53.7893,-2.2297,0.0,16.9,0.8
Crystal Palace|2015-11-23,Crystal Palace,2015-11-23,51.3983,-0.0855,0.2,18.6,2.5
Hull|2015-11-27,Hull,2015-11-27,53.746,-0.3675,2.7,36.2,9.8
Aston Villa|2015-11-28,Aston Villa,2015-11-28,52.5092,-1.8847,3.4,32.3,5.4
Bournemouth|2015-11-28,Bournemouth,2015-11-28,50.7352,-1.8383,3.7,44.9,8.0
Crystal Palace|2015-11-28,Crystal Palace,2015-11-28,51.3983,-0.0855,0.9,31.6,5.9
Leicester|2015-11-28,Leicester,2015-11-28,52.6204,-1.1422,2.2,36.3,5.4
Man City|2015-11-28,Man City,2015-11-28,53.4831,-2.2004,7.0,34.7,5.5
Sunderland|2015-11-28,Sunderland,2015-11-28,54.9145,-1.3879,2.5,36.7,4.7
Blackburn|2015-11-28,Blackburn,2015-11-28,53.7286,-2.489,12.5,36.2,5.5
Brighton|2015-11-28,Brighton,2015-11-28,50.8618,-0.0837,2.6,36.2,7.1
Cardiff|2015-11-28,Cardiff,2015-11-28,51.4728,-3.203,8.6,46.1,7.4
Charlton|2015-11-28,Charlton,2015-11-28,51.4865,0.0366,0.9,31.6,6.1
Fulham|2015-11-28,Fulham,2015-11-28,51.4749,-0.2217,1.4,31.8,6.1
Huddersfield|2015-11-28,Huddersfield,2015-11-28,53.6543,-1.7679,11.7,36.4,5.3
Nott'm Forest|2015-11-28,Nott'm Forest,2015-11-28,52.9399,-1.1328,1.4,37.8,5.4
QPR|2015-11-28,QPR,2015-11-28,51.5093,-0.2321,1.4,31.8,6.0
Rotherham|2015-11-28,Rotherham,2015-11-28,53.4275,-1.3632,2.8,36.8,5.6
Wolves|2015-11-28,Wolves,2015-11-28,52.59,-2.1303,3.1,31.7,5.2
Liverpool|2015-11-29,Liverpool,2015-11-29,53.4308,-2.9608,7.5,60.4,7.9
Norwich|2015-11-29,Norwich,2015-11-29,52.6221,1.3093,0.6,44.6,9.3
Tottenham|2015-11-29,Tottenham,2015-11-29,51.6042,-0.0665,0.0,40.4,10.5
West Ham|2015-11-29,West Ham,2015-11-29,51.5386,0.0164,0.0,40.4,10.6
Bolton|2015-11-30,Bolton,2015-11-30,53.5805,-2.5357,13.0,37.0,6.1
Reading|2015-12-03,Reading,2015-12-03,51.4528,-0.9866,2.7,34.3,11.8
Ipswich|2015-12-04,Ipswich,2015-12-04,52.0551,1.1449,1.1,41.6,9.1
Arsenal|2015-12-05,Arsenal,2015-12-05,51.5549,-0.1084,0.0,36.7,11.1
Chelsea|2015-12-05,Chelsea,2015-12-05,51.4816,-0.191,0.0,37.9,11.1
Man United|2015-12-05,Man United,2015-12-05,53.4631,-2.2913,16.1,39.0,10.4
Southampton|2015-12-05,Southampton,2015-12-05,50.9058,-1.3914,0.0,42.4,11.5
Stoke|2015-12-05,Stoke,2015-12-05,52.9883,-2.1752,3.3,39.2,10.4
Swansea|2015-12-05,Swansea,2015-12-05,51.6428,-3.9344,2.1,42.0,11.0
Watford|2015-12-05,Watford,2015-12-05,51.6498,-0.4017,0.0,38.7,10.9
West Brom|2015-12-05,West Brom,2015-12-05,52.509,-1.9642,0.2,40.0,10.4
Birmingham|2015-12-05,Birmingham,2015-12-05,52.4752,-1.7865,0.2,40.4,10.6
Bolton|2015-12-05,Bolton,2015-12-05,53.5805,-2.5357,19.6,38.8,10.0
Brentford|2015-12-05,Brentford,2015-12-05,51.4882,-0.3088,0.0,37.9,11.1
Brighton|2015-12-05,Brighton,2015-12-05,50.8618,-0.0837,0.4,41.0,11.0
Bristol City|2015-12-05,Bristol City,2015-12-05,51.44,-2.62,0.0,35.6,11.2
Burnley|2015-12-05,Burnley,2015-12-05,53.7893,-2.2297,28.4,38.7,10.0
Leeds|2015-12-05,Leeds,2015-12-05,53.7775,-1.5724,17.2,45.7,10.4
Nott'm Forest|2015-12-05,Nott'm Forest,2015-12-05,52.9399,-1.1328,0.4,45.9,10.8
Rotherham|2015-12-05,Rotherham,2015-12-05,53.4275,-1.3632,7.6,46.5,10.9
Newcastle|2015-12-06,Newcastle,2015-12-06,54.9756,-1.6217,3.1,47.4,8.2
Sheffield Weds|2015-12-06,Sheffield Weds,2015-12-06,53.4114,-1.5007,0.8,41.5,9.7
Everton|2015-12-07,Everton,2015-12-07,53.4388,-2.9661,4.4,35.3,10.9
Blackburn|2015-12-11,Blackburn,2015-12-11,53.7286,-2.489,2.5,32.4,5.3
Wolves|2015-12-11,Wolves,2015-12-11,52.59,-2.1303,0.0,23.0,5.5
Bournemouth|2015-12-12,Bournemouth,2015-12-12,50.7352,-1.8383,0.4,41.3,10.3
Crystal Palace|2015-12-12,Crystal Palace,2015-12-12,51.3983,-0.0855,0.9,34.4,8.3
Man City|2015-12-12,Man City,2015-12-12,53.4831,-2.2004,20.4,34.6,5.3
Norwich|2015-12-12,Norwich,2015-12-12,52.6221,1.3093,7.9,40.9,7.1
Sunderland|2015-12-12,Sunderland,2015-12-12,54.9145,-1.3879,13.2,25.3,3.7
West Ham|2015-12-12,West Ham,2015-12-12,51.5386,0.0164,0.9,34.4,8.3
Cardiff|2015-12-12,Cardiff,2015-12-12,51.4728,-3.203,5.8,40.4,9.2
Charlton|2015-12-12,Charlton,2015-12-12,51.4865,0.0366,0.9,34.4,8.3
Derby|2015-12-12,Derby,2015-12-12,52.9151,-1.4472,14.6,38.5,6.5
Fulham|2015-12-12,Fulham,2015-12-12,51.4749,-0.2217,1.0,34.4,8.3
Huddersfield|2015-12-12,Huddersfield,2015-12-12,53.6543,-1.7679,18.1,21.0,4.2
Hull|2015-12-12,Hull,2015-12-12,53.746,-0.3675,13.8,37.2,5.2
Middlesbrough|2015-12-12,Middlesbrough,2015-12-12,54.5782,-1.2175,16.9,24.8,3.9
Preston|2015-12-12,Preston,2015-12-12,53.7729,-2.6911,17.2,27.9,4.9
QPR|2015-12-12,QPR,2015-12-12,51.5093,-0.2321,1.0,34.4,8.2
Aston Villa|2015-12-13,Aston Villa,2015-12-13,52.5092,-1.8847,2.5,14.5,5.2
Liverpool|2015-12-13,Liverpool,2015-12-13,53.4308,-2.9608,1.8,23.7,3.3
Tottenham|2015-12-13,Tottenham,2015-12-13,51.6042,-0.0665,1.7,25.2,8.3
Leicester|2015-12-14,Leicester,2015-12-14,52.6204,-1.1422,1.3,15.6,7.6
Blackburn|2015-12-14,Blackburn,2015-12-14,53.7286,-2.489,1.5,12.8,6.8
Cardiff|2015-12-15,Cardiff,2015-12-15,51.4728,-3.203,7.9,24.4,10.3
Charlton|2015-12-15,Charlton,2015-12-15,51.4865,0.0366,5.6,17.0,9.5
Derby|2015-12-15,Derby,2015-12-15,52.9151,-1.4472,3.3,19.9,8.8
Fulham|2015-12-15,Fulham,2015-12-15,51.4749,-0.2217,6.1,17.3,9.7
Huddersfield|2015-12-15,Huddersfield,2015-12-15,53.6543,-1.7679,1.6,19.5,8.0
Middlesbrough|2015-12-15,Middlesbrough,2015-12-15,54.5782,-1.2175,1.0,25.0,8.0
Preston|2015-12-15,Preston,2015-12-15,53.7729,-2.6911,1.5,25.7,8.7
QPR|2015-12-15,QPR,2015-12-15,51.5093,-0.2321,6.1,17.3,9.6
Hull|2015-12-16,Hull,2015-12-16,53.746,-0.3675,2.0,29.0,12.3
Wolves|2015-12-17,Wolves,2015-12-17,52.59,-2.1303,1.4,25.4,12.1
Birmingham|2015-12-18,Birmingham,2015-12-18,52.4752,-1.7865,0.1,25.2,11.2
Chelsea|2015-12-19,Chelsea,2015-12-19,51.4816,-0.191,0.4,27.9,13.5
Everton|2015-12-19,Everton,2015-12-19,53.4388,-2.9661,8.0,39.0,13.6
Man United|2015-12-19,Man United,2015-12-19,53.4631,-2.2913,4.6,35.9,13.4
Newcastle|2015-12-19,Newcastle,2015-12-19,54.9756,-1.6217,2.4,32.3,13.6
Southampton|2015-12-19,Southampton,2015-12-19,50.9058,-1.3914,0.2,29.4,13.7
Stoke|2015-12-19,Stoke,2015-12-19,52.9883,-2.1752,2.4,34.9,13.2
West Brom|2015-12-19,West Brom,2015-12-19,52.509,-1.9642,0.7,34.1,13.5
Bolton|2015-12-19,Bolton,2015-12-19,53.5805,-2.5357,5.7,35.5,13.2
Brentford|2015-12-19,Brentford,2015-12-19,51.4882,-0.3088,0.4,27.9,13.6
Brighton|2015-12-19,Brighton,2015-12-19,50.8618,-0.0837,1.6,29.3,13.1
Bristol City|2015-12-19,Bristol City,2015-12-19,51.44,-2.62,0.5,36.0,14.5
Burnley|2015-12-19,Burnley,2015-12-19,53.7893,-2.2297,9.4,34.9,13.1
Ipswich|2015-12-19,Ipswich,2015-12-19,52.0551,1.1449,0.2,33.9,13.3
Nott'm Forest|2015-12-19,Nott'm Forest,2015-12-19,52.9399,-1.1328,0.0,36.0,14.2
Rotherham|2015-12-19,Rotherham,2015-12-19,53.4275,-1.3632,0.3,36.6,14.1
Swansea|2015-12-20,Swansea,2015-12-20,51.6428,-3.9344,17.3,37.6,9.8
Watford|2015-12-20,Watford,2015-12-20,51.6498,-0.4017,0.0,32.6,11.5
Leeds|2015-12-20,Leeds,2015-12-20,53.7775,-1.5724,0.6,35.9,10.0
Reading|2015-12-20,Reading,2015-12-20,51.4528,-0.9866,0.0,33.2,11.3
Sheffield Weds|2015-12-20,Sheffield Weds,2015-12-20,53.4114,-1.5007,0.1,36.0,10.3
Arsenal|2015-12-21,Arsenal,2015-12-21,51.5549,-0.1084,1.1,41.1,9.6
Aston Villa|2015-12-26,Aston Villa,2015-12-26,52.5092,-1.8847,1.2,38.0,13.1
Bournemouth|2015-12-26,Bournemouth,2015-12-26,50.7352,-1.8383,0.6,42.3,13.0
Chelsea|2015-12-26,Chelsea,2015-12-26,51.4816,-0.191,0.0,34.5,13.3
Liverpool|2015-12-26,Liverpool,2015-12-26,53.4308,-2.9608,28.2,42.5,11.9
Man City|2015-12-26,Man City,2015-12-26,53.4831,-2.2004,37.0,38.2,12.1
Newcastle|2015-12-26,Newcastle,2015-12-26,54.9756,-1.6217,21.1,31.9,7.8
Southampton|2015-12-26,Southampton,2015-12-26,50.9058,-1.3914,0.0,36.1,13.2
Stoke|2015-12-26,Stoke,2015-12-26,52.9883,-2.1752,11.2,38.4,12.5
Swansea|2015-12-26,Swansea,2015-12-26,51.6428,-3.9344,13.9,40.4,12.6
Tottenham|2015-12-26,Tottenham,2015-12-26,51.6042,-0.0665,0.0,33.4,13.5
Brentford|2015-12-26,Brentford,2015-12-26,51.4882,-0.3088,0.0,34.5,13.4
Bristol City|2015-12-26,Bristol City,2015-12-26,51.44,-2.62,0.0,36.9,13.6
Derby|2015-12-26,Derby,2015-12-26,52.9151,-1.4472,2.8,41.0,13.2
Huddersfield|2015-12-26,Huddersfield,2015-12-26,53.6543,-1.7679,25.5,39.4,12.1
Hull|2015-12-26,Hull,2015-12-26,53.746,-0.3675,6.7,45.2,13.2
Ipswich|2015-12-26,Ipswich,2015-12-26,52.0551,1.1449,0.0,41.7,13.5
Rotherham|2015-12-26,Rotherham,2015-12-26,53.4275,-1.3632,8.8,40.8,13.2
Sheffield Weds|2015-12-26,Sheffield Weds,2015-12-26,53.4114,-1.5007,13.0,40.1,13.0
Wolves|2015-12-26,Wolves,2015-12-26,52.59,-2.1303,1.8,37.5,12.9
Nott'm Forest|2015-12-27,Nott'm Forest,2015-12-27,52.9399,-1.1328,3.5,27.8,10.7
Arsenal|2015-12-28,Arsenal,2015-12-28,51.5549,-0.1084,0.0,24.0,10.2
Crystal Palace|2015-12-28,Crystal Palace,2015-12-28,51.3983,-0.0855,0.0,24.0,10.3
Everton|2015-12-28,Everton,2015-12-28,53.4388,-2.9661,0.4,39.0,10.6
Man United|2015-12-28,Man United,2015-12-28,53.4631,-2.2913,0.0,29.6,10.5
Norwich|2015-12-28,Norwich,2015-12-28,52.6221,1.3093,0.0,25.7,9.9
Watford|2015-12-28,Watford,2015-12-28,51.6498,-0.4017,0.0,25.2,10.1
West Brom|2015-12-28,West Brom,2015-12-28,52.509,-1.9642,0.5,27.8,10.1
West Ham|2015-12-28,West Ham,2015-12-28,51.5386,0.0164,0.0,24.0,10.2
Birmingham|2015-12-28,Birmingham,2015-12-28,52.4752,-1.7865,0.8,26.3,10.2
Bolton|2015-12-28,Bolton,2015-12-28,53.5805,-2.5357,0.0,31.4,10.6
Burnley|2015-12-28,Burnley,2015-12-28,53.7893,-2.2297,0.0,27.3,10.3
Charlton|2015-12-28,Charlton,2015-12-28,51.4865,0.0366,0.0,24.0,10.3
Middlesbrough|2015-12-28,Middlesbrough,2015-12-28,54.5782,-1.2175,1.0,33.0,9.8
Preston|2015-12-28,Preston,2015-12-28,53.7729,-2.6911,0.0,34.6,10.7
QPR|2015-12-28,QPR,2015-12-28,51.5093,-0.2321,0.0,25.1,10.2
Reading|2015-12-28,Reading,2015-12-28,51.4528,-0.9866,0.5,26.5,10.2
Leicester|2015-12-29,Leicester,2015-12-29,52.6204,-1.1422,0.1,36.8,9.8
Brighton|2015-12-29,Brighton,2015-12-29,50.8618,-0.0837,2.1,31.3,10.4
Cardiff|2015-12-29,Cardiff,2015-12-29,51.4728,-3.203,1.6,38.2,9.7
Fulham|2015-12-29,Fulham,2015-12-29,51.4749,-0.2217,0.8,27.4,10.3
Leeds|2015-12-29,Leeds,2015-12-29,53.7775,-1.5724,0.2,34.3,9.3
Sunderland|2015-12-30,Sunderland,2015-12-30,54.9145,-1.3879,3.6,50.6,10.7
Brighton|2016-01-01,Brighton,2016-01-01,50.8618,-0.0837,2.4,32.9,6.5
QPR|2016-01-01,QPR,2016-01-01,51.5093,-0.2321,1.7,25.9,4.7
Arsenal|2016-01-02,Arsenal,2016-01-02,51.5549,-0.1084,5.4,27.1,9.2
Leicester|2016-01-02,Leicester,2016-01-02,52.6204,-1.1422,2.4,28.7,8.3
Man United|2016-01-02,Man United,2016-01-02,53.4631,-2.2913,2.8,28.7,7.9
Norwich|2016-01-02,Norwich,2016-01-02,52.6221,1.3093,4.3,29.4,8.9
Sunderland|2016-01-02,Sunderland,2016-01-02,54.9145,-1.3879,6.3,39.5,7.5
Watford|2016-01-02,Watford,2016-01-02,51.6498,-0.4017,3.4,27.2,8.9
West Brom|2016-01-02,West Brom,2016-01-02,52.509,-1.9642,4.0,28.1,7.8
West Ham|2016-01-02,West Ham,2016-01-02,51.5386,0.0164,5.4,27.1,9.3
Birmingham|2016-01-02,Birmingham,2016-01-02,52.4752,-1.7865,3.1,27.7,8.1
Bolton|2016-01-02,Bolton,2016-01-02,53.5805,-2.5357,3.1,31.1,7.4
Burnley|2016-01-02,Burnley,2016-01-02,53.7893,-2.2297,4.5,27.1,7.1
Cardiff|2016-01-02,Cardiff,2016-01-02,51.4728,-3.203,6.8,30.8,9.2
Charlton|2016-01-02,Charlton,2016-01-02,51.4865,0.0366,5.4,27.1,9.4
Fulham|2016-01-02,Fulham,2016-01-02,51.4749,-0.2217,5.1,28.2,9.4
Leeds|2016-01-02,Leeds,2016-01-02,53.7775,-1.5724,3.2,29.8,7.4
Middlesbrough|2016-01-02,Middlesbrough,2016-01-02,54.5782,-1.2175,3.5,37.5,7.8
Preston|2016-01-02,Preston,2016-01-02,53.7729,-2.6911,3.8,31.9,7.8
Reading|2016-01-02,Reading,2016-01-02,51.4528,-0.9866,4.8,29.5,9.1
Crystal Palace|2016-01-03,Crystal Palace,2016-01-03,51.3983,-0.0855,10.8,29.5,7.4
Everton|2016-01-03,Everton,2016-01-03,53.4388,-2.9661,11.1,32.4,6.7
Aston Villa|2016-01-12,Aston Villa,2016-01-12,52.5092,-1.8847,1.3,30.2,4.5
Bournemouth|2016-01-12,Bournemouth,2016-01-12,50.7352,-1.8383,0.3,40.0,5.5
Newcastle|2016-01-12,Newcastle,2016-01-12,54.9756,-1.6217,6.5,20.8,2.9
Blackburn|2016-01-12,Blackburn,2016-01-12,53.7286,-2.489,8.1,27.7,3.6
Brentford|2016-01-12,Brentford,2016-01-12,51.4882,-0.3088,1.1,29.6,4.8
Bristol City|2016-01-12,Bristol City,2016-01-12,51.44,-2.62,0.1,28.7,4.8
Derby|2016-01-12,Derby,2016-01-12,52.9151,-1.4472,3.0,26.0,4.4
Huddersfield|2016-01-12,Huddersfield,2016-01-12,53.6543,-1.7679,3.1,22.7,3.6
Ipswich|2016-01-12,Ipswich,2016-01-12,52.0551,1.1449,1.2,36.5,4.9
Nott'm Forest|2016-01-12,Nott'm Forest,2016-01-12,52.9399,-1.1328,2.6,26.8,4.4
Rotherham|2016-01-12,Rotherham,2016-01-12,53.4275,-1.3632,2.8,22.6,4.2
Sheffield Weds|2016-01-12,Sheffield Weds,2016-01-12,53.4114,-1.5007,3.8,24.2,4.0
Wolves|2016-01-12,Wolves,2016-01-12,52.59,-2.1303,1.2,30.9,4.3
Chelsea|2016-01-13,Chelsea,2016-01-13,51.4816,-0.191,1.2,24.6,3.8
Liverpool|2016-01-13,Liverpool,2016-01-13,53.4308,-2.9608,3.9,34.7,3.7
Man City|2016-01-13,Man City,2016-01-13,53.4831,-2.2004,3.6,21.3,2.9
Southampton|2016-01-13,Southampton,2016-01-13,50.9058,-1.3914,1.3,24.8,4.8
Stoke|2016-01-13,Stoke,2016-01-13,52.9883,-2.1752,2.0,25.6,2.8
Swansea|2016-01-13,Swansea,2016-01-13,51.6428,-3.9344,5.6,23.2,4.8
Tottenham|2016-01-13,Tottenham,2016-01-13,51.6042,-0.0665,1.2,23.7,3.9
Hull|2016-01-13,Hull,2016-01-13,53.746,-0.3675,2.8,22.3,2.6
Brentford|2016-01-15,Brentford,2016-01-15,51.4882,-0.3088,0.0,24.8,1.7
Aston Villa|2016-01-16,Aston Villa,2016-01-16,52.5092,-1.8847,3.0,13.6,0.3
Bournemouth|2016-01-16,Bournemouth,2016-01-16,50.7352,-1.8383,0.0,21.7,2.9
Chelsea|2016-01-16,Chelsea,2016-01-16,51.4816,-0.191,0.4,15.3,0.7
Man City|2016-01-16,Man City,2016-01-16,53.4831,-2.2004,3.1,14.8,-0.4
Newcastle|2016-01-16,Newcastle,2016-01-16,54.9756,-1.6217,0.0,22.4,0.0
Southampton|2016-01-16,Southampton,2016-01-16,50.9058,-1.3914,0.1,15.5,1.9
Tottenham|2016-01-16,Tottenham,2016-01-16,51.6042,-0.0665,0.3,14.8,1.0
Blackburn|2016-01-16,Blackburn,2016-01-16,53.7286,-2.489,3.3,15.4,-0.6
Bristol City|2016-01-16,Bristol City,2016-01-16,51.44,-2.62,0.0,11.8,1.9
Derby|2016-01-16,Derby,2016-01-16,52.9151,-1.4472,2.7,14.3,0.2
Huddersfield|2016-01-16,Huddersfield,2016-01-16,53.6543,-1.7679,2.1,12.2,-0.1
Hull|2016-01-16,Hull,2016-01-16,53.746,-0.3675,0.0,22.5,1.0
Ipswich|2016-01-16,Ipswich,2016-01-16,52.0551,1.1449,0.0,25.7,1.3
Nott'm Forest|2016-01-16,Nott'm Forest,2016-01-16,52.9399,-1.1328,1.9,15.0,0.3
Rotherham|2016-01-16,Rotherham,2016-01-16,53.4275,-1.3632,1.1,17.1,0.6
Sheffield Weds|2016-01-16,Sheffield Weds,2016-01-16,53.4114,-1.5007,2.0,14.5,0.5
Wolves|2016-01-16,Wolves,2016-01-16,52.59,-2.1303,3.0,13.7,0.2
Liverpool|2016-01-17,Liverpool,2016-01-17,53.4308,-2.9608,1.5,27.3,1.6
Stoke|2016-01-17,Stoke,2016-01-17,52.9883,-2.1752,2.1,20.1,1.0
Swansea|2016-01-18,Swansea,2016-01-18,51.6428,-3.9344,5.2,25.3,5.0
Crystal Palace|2016-01-23,Crystal Palace,2016-01-23,51.3983,-0.0855,5.0,22.1,6.8
Leicester|2016-01-23,Leicester,2016-01-23,52.6204,-1.1422,1.9,25.1,7.0
Man United|2016-01-23,Man United,2016-01-23,53.4631,-2.2913,4.1,25.6,6.8
Norwich|2016-01-23,Norwich,2016-01-23,52.6221,1.3093,2.3,24.4,6.7
Sunderland|2016-01-23,Sunderland,2016-01-23,54.9145,-1.3879,2.1,24.1,7.2
Watford|2016-01-23,Watford,2016-01-23,51.6498,-0.4017,3.9,24.6,6.8
West Brom|2016-01-23,West Brom,2016-01-23,52.509,-1.9642,0.8,23.1,6.6
West Ham|2016-01-23,West Ham,2016-01-23,51.5386,0.0164,5.0,22.1,6.7
Birmingham|2016-01-23,Birmingham,2016-01-23,52.4752,-1.7865,0.3,23.5,6.8
Bolton|2016-01-23,Bolton,2016-01-23,53.5805,-2.5357,4.1,25.7,6.8
Brighton|2016-01-23,Brighton,2016-01-23,50.8618,-0.0837,2.1,23.4,7.5
Cardiff|2016-01-23,Cardiff,2016-01-23,51.4728,-3.203,4.1,25.7,8.8
Charlton|2016-01-23,Charlton,2016-01-23,51.4865,0.0366,5.0,22.1,6.8
Fulham|2016-01-23,Fulham,2016-01-23,51.4749,-0.2217,3.6,23.5,6.7
Leeds|2016-01-23,Leeds,2016-01-23,53.7775,-1.5724,3.5,23.0,7.2
Middlesbrough|2016-01-23,Middlesbrough,2016-01-23,54.5782,-1.2175,3.7,25.2,7.3
Preston|2016-01-23,Preston,2016-01-23,53.7729,-2.6911,5.4,26.4,7.5
QPR|2016-01-23,QPR,2016-01-23,51.5093,-0.2321,3.6,23.5,6.7
Reading|2016-01-23,Reading,2016-01-23,51.4528,-0.9866,2.8,24.9,7.0
Arsenal|2016-01-24,Arsenal,2016-01-24,51.5549,-0.1084,0.5,21.7,10.8
Everton|2016-01-24,Everton,2016-01-24,53.4388,-2.9661,1.3,24.9,11.3
Burnley|2016-01-25,Burnley,2016-01-25,53.7893,-2.2297,2.0,31.4,9.7
Brentford|2016-01-26,Brentford,2016-01-26,51.4882,-0.3088,1.8,38.1,9.0
Nott'm Forest|2016-01-26,Nott'm Forest,2016-01-26,52.9399,-1.1328,1.3,45.2,9.1
Bristol City|2016-01-30,Bristol City,2016-01-30,51.44,-2.62,3.6,29.6,6.3
Huddersfield|2016-01-30,Huddersfield,2016-01-30,53.6543,-1.7679,2.3,35.4,3.7
Rotherham|2016-01-30,Rotherham,2016-01-30,53.4275,-1.3632,0.2,32.4,4.7
Arsenal|2016-02-02,Arsenal,2016-02-02,51.5549,-0.1084,0.3,30.2,7.3
Crystal Palace|2016-02-02,Crystal Palace,2016-02-02,51.3983,-0.0855,0.3,30.2,7.2
Leicester|2016-02-02,Leicester,2016-02-02,52.6204,-1.1422,0.0,35.4,6.2
Man United|2016-02-02,Man United,2016-02-02,53.4631,-2.2913,1.0,39.3,5.6
Norwich|2016-02-02,Norwich,2016-02-02,52.6221,1.3093,0.0,36.5,7.1
Sunderland|2016-02-02,Sunderland,2016-02-02,54.9145,-1.3879,0.0,45.6,5.2
West Brom|2016-02-02,West Brom,2016-02-02,52.509,-1.9642,0.0,32.4,5.3
West Ham|2016-02-02,West Ham,2016-02-02,51.5386,0.0164,0.3,30.2,7.5
Derby|2016-02-02,Derby,2016-02-02,52.9151,-1.4472,0.0,37.4,5.8
Ipswich|2016-02-02,Ipswich,2016-02-02,52.0551,1.1449,0.0,40.1,7.4
Sheffield Weds|2016-02-02,Sheffield Weds,2016-02-02,53.4114,-1.5007,0.5,39.8,5.7
Wolves|2016-02-02,Wolves,2016-02-02,52.59,-2.1303,0.0,33.0,5.5
Everton|2016-02-03,Everton,2016-02-03,53.4388,-2.9661,5.0,44.5,5.0
Watford|2016-02-03,Watford,2016-02-03,51.6498,-0.4017,0.3,30.9,4.2
Brighton|2016-02-05,Brighton,2016-02-05,50.8618,-0.0837,1.8,32.5,8.9
Aston Villa|2016-02-06,Aston Villa,2016-02-06,52.5092,-1.8847,20.6,40.3,8.1
Liverpool|2016-02-06,Liverpool,2016-02-06,53.4308,-2.9608,7.1,33.5,6.2
Man City|2016-02-06,Man City,2016-02-06,53.4831,-2.2004,10.7,34.6,6.2
Newcastle|2016-02-06,Newcastle,2016-02-06,54.9756,-1.6217,3.3,29.9,5.3
Southampton|2016-02-06,Southampton,2016-02-06,50.9058,-1.3914,14.7,45.8,9.7
Stoke|2016-02-06,Stoke,2016-02-06,52.9883,-2.1752,16.4,38.5,6.9
Swansea|2016-02-06,Swansea,2016-02-06,51.6428,-3.9344,27.3,40.8,8.0
Tottenham|2016-02-06,Tottenham,2016-02-06,51.6042,-0.0665,6.6,41.6,9.7
Birmingham|2016-02-06,Birmingham,2016-02-06,52.4752,-1.7865,20.0,40.4,8.0
Bolton|2016-02-06,Bolton,2016-02-06,53.5805,-2.5357,9.3,33.3,5.6
Burnley|2016-02-06,Burnley,2016-02-06,53.7893,-2.2297,11.5,33.3,5.3
Cardiff|2016-02-06,Cardiff,2016-02-06,51.4728,-3.203,32.1,41.1,8.4
Charlton|2016-02-06,Charlton,2016-02-06,51.4865,0.0366,6.6,41.6,9.8
