Date,Div,season,HomeTeam,AwayTeam,Result,GoalDiff,mu_model,mu_mkt,pH_n,pD_n,pA_n,pH_p,pD_p,pA_p,p_H_mkt,p_D_mkt,p_A_mkt
2023-12-16,E0,2023-24,Man City,Crystal Palace,D,0.0,2.239958978393953,2.455125428290856,0.8210897211479161,0.10510196915811593,0.07380830969396796,0.8702995423034825,0.1105418784998379,0.019110183781026645,0.824019473395502,0.1279398656061437,0.0480406609983543
2023-12-16,E0,2023-24,Newcastle,Fulham,H,3.0,1.1546284502362414,0.6872027291191025,0.6353118013091981,0.17374635612137684,0.1909418425694251,0.6477623241779484,0.213960530519416,0.13827223253232782,0.5068295395059842,0.2540764271152714,0.2390940333787443
2023-12-17,E0,2023-24,West Ham,Wolves,H,3.0,0.4711818388842701,0.744521464670287,0.4939244652947258,0.20218588489789746,0.30388964980737676,0.48194211948133814,0.25394412129031185,0.26411299233859376,0.5106376120172781,0.2658113596802269,0.223551028302495
2023-12-17,E0,2023-24,Liverpool,Man United,D,0.0,2.056483110254845,1.7141223850450331,0.7946218373552985,0.1170366953948434,0.08834146724985814,0.8384985137519081,0.12927438806282984,0.03219266340427835,0.7275354998035584,0.1586265925801201,0.1138379076163215
2023-12-17,E0,2023-24,Arsenal,Brighton,H,2.0,1.201908488157097,1.4016203783630845,0.6446594587368187,0.17112528934252558,0.1842152519206557,0.6588490323000469,0.21019671158457753,0.1309487425826555,0.659294857826571,0.1985990657797253,0.1421060763937037
2023-12-17,E0,2023-24,Brentford,Aston Villa,A,-1.0,-0.665312038629523,-0.2703315364881019,0.26900038854733743,0.19619094837616124,0.5348086630765013,0.22481411575243787,0.24564222392199503,0.529542318674655,0.3061349969257531,0.281361066538698,0.4125039365355488
2023-12-21,E0,2023-24,Crystal Palace,Brighton,D,0.0,-0.16959432666720664,-0.2748450964291589,0.3617202979425458,0.20758718557616412,0.4306925164812901,0.3297920345054597,0.2613683737393478,0.4088392370638554,0.3016045515566067,0.2890749856165696,0.4093204628268234
2023-12-22,E0,2023-24,Aston Villa,Sheffield United,D,0.0,3.178002346685609,2.112838542694064,0.9215037101849722,0.05253255785006156,0.0259637319649662,0.9285283172377958,0.06523793932589096,0.006012801084105963,0.790686792714417,0.1321421763166559,0.077171030968927
2023-12-23,E0,2023-24,West Ham,Man United,H,2.0,0.533070199984791,0.4445938989987867,0.5069718774189518,0.20047880162251608,0.29254932095853214,0.4971035183534356,0.25158678522068734,0.2513087791005248,0.4631098749433716,0.2500079016403805,0.2868822234162479
2023-12-23,E0,2023-24,Fulham,Burnley,A,-2.0,1.521666431569928,1.00859568160578,0.7053759008938878,0.15195436456597988,0.14266973454013232,0.7312328356779163,0.1822393600621123,0.0865162668902863,0.5677139761646803,0.247020585048754,0.1852654387865655
2023-12-23,E0,2023-24,Luton,Newcastle,H,1.0,-1.3331701013890696,-1.0517708684768825,0.16632605629546604,0.1635302096904636,0.6701437340140703,0.11162721207903215,0.19921175746457098,0.6891535005238114,0.1825853430706521,0.2357655400815217,0.5816491168478262
2023-12-23,E0,2023-24,Nott'm Forest,Bournemouth,A,-1.0,0.08949759654148581,-0.1399337436248203,0.4141273513083341,0.20817572166830745,0.37769692702335844,0.38978829899271106,0.2621741975549455,0.3480371881440409,0.3312530004800768,0.2822851656265002,0.3864618338934229
2023-12-23,E0,2023-24,Tottenham,Everton,H,1.0,1.0735280773385552,0.9515218872767878,0.6190915005203704,0.17808299851759646,0.2028255009620331,0.62856165932367,0.2201578602363294,0.15127646573048048,0.5703162092868674,0.2259994302535372,0.2036843604595955
2023-12-23,E0,2023-24,Liverpool,Arsenal,D,0.0,0.5501651424973892,0.0971157639451572,0.5105751420319005,0.19997297341166403,0.2894518845564355,0.5012953860713468,0.2508872652335184,0.24781638482735713,0.3863204559848004,0.265991133628879,0.3476884103863204
2023-12-24,E0,2023-24,Wolves,Chelsea,H,1.0,-0.19371710090555655,-0.3825019561875186,0.35695401137907623,0.20733913717701957,0.4357068514439042,0.3243569108093505,0.2610285622654451,0.414614155322024,0.2912691791504951,0.2665312488664804,0.4421995719830244
2023-12-26,E0,2023-24,Man United,Aston Villa,H,1.0,-0.787573967933193,0.2200915836824451,0.24810932294524846,0.1914936752818256,0.560397001772926,0.2014325467514206,0.23909113591241807,0.5594744282407567,0.4146052529606489,0.2584409401744098,0.3269538068649412
2023-12-26,E0,2023-24,Burnley,Liverpool,A,-2.0,-1.7875739679331977,-1.601536207020207,0.11334542888908317,0.1347638940561644,0.7518906770547524,0.05641178337437906,0.1565034662323978,0.7870644746807741,0.1237962926209661,0.1720001587742626,0.7042035486047712
2023-12-26,E0,2023-24,Newcastle,Nott'm Forest,A,-2.0,1.934648254289026,1.5884106116085663,0.7758273772659243,0.12506486375306386,0.09910775898101182,0.8158739195657676,0.14169373179937356,0.04240513154085884,0.6921928150667883,0.1881689206006803,0.1196382643325313
2023-12-26,E0,2023-24,Bournemouth,Fulham,H,3.0,0.2511550471710205,0.6682820193605399,0.44768653435032235,0.20661761769701825,0.3456958479526594,0.42842626547762297,0.26003950388572544,0.3115338087723791,0.5060895487261958,0.2491517778344349,0.2447586734393692
2023-12-26,E0,2023-24,Sheffield United,Luton,A,-1.0,-0.5266227306067552,0.2214289299567321,0.29372152631016635,0.20066575470063275,0.5056127189892009,0.25263101209460714,0.2518452087903308,0.49552287876157497,0.3954643801586666,0.2956967705745653,0.3088388492667682
2023-12-27,E0,2023-24,Brentford,Wolves,A,-3.0,0.6804487727091535,0.3868717227812106,0.5379866601155974,0.1956464828663551,0.2663668570180475,0.5332538090059975,0.24488497788492217,0.22185981258713397,0.432151028483636,0.2868259038608204,0.2810230676555437
2023-12-27,E0,2023-24,Chelsea,Crystal Palace,H,1.0,0.879301156479442,0.8634469238878425,0.5794362247359968,0.18754063007557448,0.23302314518842876,0.5818183515257986,0.2335459701080521,0.18463325491548083,0.5362339859801789,0.2581339134638627,0.2056321005559584
2023-12-27,E0,2023-24,Everton,Man City,A,-2.0,-0.7639956717352903,-1.065367945859638,0.25206969859556205,0.19245179319550176,0.5554785082089362,0.20585513465372618,0.24043071763420876,0.5537123777171092,0.1767034224763277,0.2448032301309326,0.5784933473927396
2023-12-28,E0,2023-24,Brighton,Tottenham,H,2.0,-0.19790772139343177,0.0830882600206858,0.35612825662056913,0.20729272088333506,0.4365790224960958,0.3234156576746897,0.26096496261818264,0.4156190049185371,0.3924982265310948,0.2483152045400803,0.3591865689288247
2023-12-28,E0,2023-24,Arsenal,West Ham,A,-2.0,1.413203389717678,1.9123750956173864,0.6853121468259835,0.15869910836244577,0.1559887448115707,0.7072446343105239,0.19216265310113725,0.10058366077838114,0.7512264089581772,0.1591267762817813,0.0896468147600415
2023-12-30,E0,2023-24,Wolves,Everton,H,3.0,0.2369874799738964,-0.1154393622643792,0.4447267708385142,0.20681264871632205,0.34846058044516376,0.4250117594157497,0.260306943329484,0.314680889134058,0.3273753527751646,0.3000940733772342,0.3725305738476011
2023-12-30,E0,2023-24,Nott'm Forest,Man United,H,1.0,-0.013012520026102592,-0.370460228321219,0.3931514411280139,0.20839851110555896,0.3984500477664271,0.3657240960730035,0.2624790812726818,0.37179652198372626,0.2939353085037957,0.2658267407507004,0.4402379507455039
2023-12-30,E0,2023-24,Man City,Sheffield United,H,2.0,3.177931228861334,3.0595764367300493,0.921498202257067,0.052535798397231506,0.02596599934570147,0.928526020156568,0.06524005539458516,0.006013004843186637,0.904035874439462,0.0690941704035874,0.0268699551569506
2023-12-30,E0,2023-24,Aston Villa,Burnley,H,1.0,2.136987479973892,1.5739521130921448,0.8065102392024398,0.11176807112076653,0.08172168967679366,0.8527967341903256,0.12104448553277426,0.02611871958795111,0.6927032579209355,0.1842852063525507,0.1230115357265137
2023-12-30,E0,2023-24,Crystal Palace,Brentford,H,2.0,0.17793122886133156,0.5249051461366065,0.43242426476683415,0.2075051513082119,0.36007058392495395,0.41083323267783506,0.26125600375177743,0.3279104033066438,0.4524494652187677,0.2974820642875689,0.2500684704936634
2023-12-30,E0,2023-24,Luton,Chelsea,A,-1.0,-0.4028250822471409,-1.1593956469982052,0.3166379621990151,0.20384054763576276,0.47952149016522216,0.27853862266319,0.256224050981928,0.4652366957835669,0.1748502417783338,0.2109606177977723,0.6141891404238939
2023-12-31,E0,2023-24,Fulham,Arsenal,H,1.0,-0.8974365716073307,-1.1565846526178662,0.23010194104555415,0.18671802563486772,0.5831800333195781,0.18138970591023673,0.23238833494720865,0.5862194154243898,0.1677928261664147,0.2298205059814875,0.6023866678520978
2023-12-31,E0,2023-24,Tottenham,Bournemouth,H,2.0,1.1605011988222387,0.7449398001016676,0.6364774115236665,0.17342437088873486,0.1900982175875986,0.6491439297629658,0.2134989045553076,0.1373521815470065,0.5415326087937951,0.2111859193335279,0.2472814718726768
2024-01-01,E0,2023-24,Liverpool,Newcastle,H,2.0,0.9676801625762079,1.5940579366933758,0.5976068585910373,0.18341034422506258,0.21898279718390007,0.6032020964696312,0.2277204381330558,0.16907440459017936,0.7041411629686305,0.1704762815608262,0.1253825554705432
2024-01-02,E0,2023-24,West Ham,Brighton,D,0.0,0.32343886179110454,-0.3123387451956178,0.46282933572802776,0.2054501914471974,0.33172047282477485,0.4459164056295285,0.25843723793424417,0.2956458498277859,0.3049469457459064,0.2665152758710798,0.4285377783830138
2024-01-12,E0,2023-24,Burnley,Luton,D,0.0,0.11781997808371059,0.4522166614210769,0.41996898361464496,0.20800903114020758,0.37202198524514746,0.3965018206645112,0.26194602696595576,0.34155182601241396,0.4476681264020986,0.2812439526099639,0.2710879209879375
2024-01-13,E0,2023-24,Chelsea,Fulham,H,1.0,0.7879618643056705,1.0500799877790228,0.5604778422010447,0.19147770997774338,0.24804444782121193,0.5595691679846724,0.23906879964399796,0.20136014125791196,0.5822402816565855,0.2342991012931319,0.1834606170502825
2024-01-13,E0,2023-24,Newcastle,Man City,A,-1.0,-0.2413317771599262,-1.023497819426744,0.34761194737298706,0.20675402917354724,0.4456340234534657,0.3137147572858109,0.2602265674287243,0.4260582630462527,0.1903350809209026,0.2284020971050832,0.5812628219740141
2024-01-14,E0,2023-24,Everton,Aston Villa,D,0.0,-0.5284009761034167,0.0826481258748086,0.29339800897397617,0.2006144019147793,0.5059875891112445,0.2522660582227785,0.25177423061083215,0.4959588061633372,0.3816284541848067,0.2695713457538108,0.3488002000613824
2024-01-14,E0,2023-24,Man United,Tottenham,D,0.0,-0.4895673984616349,0.5498496064945695,0.300500260958258,0.20169924655298205,0.49780049248875996,0.2602832077868824,0.25327265249292535,0.4864433309759469,0.4879614007445301,0.2415530317118445,0.2704855675436253
2024-01-20,E0,2023-24,Brentford,Nott'm Forest,H,1.0,0.5739930559203571,0.8987892964540495,0.5155960753876723,0.19924354219165474,0.285160382420673,0.5071399910891614,0.2498777006707646,0.24298127563775562,0.5460893197487,0.2518235723193487,0.2020871079319513
2024-01-20,E0,2023-24,Arsenal,Crystal Palace,H,5.0,1.5298820049514052,2.0339892227108116,0.7068713094719936,0.15143550729347866,0.14169318323452773,0.73302328166452,0.18147197857295513,0.08549299205102105,0.7651698820243229,0.1580106910846976,0.0768194268909794
2024-01-21,E0,2023-24,Sheffield United,West Ham,D,0.0,-1.31430312338132,-0.0492848569761344,0.16882598002176974,0.16464842172669925,0.666525598251531,0.11431228759326055,0.20083645855577373,0.6848440483420617,0.3450690369547353,0.290476025138016,0.3644549379072486
2024-01-21,E0,2023-24,Bournemouth,Liverpool,A,-4.0,-1.07771992520201,-0.9030564340547864,0.20220064404823423,0.1778640433529105,0.6199353125988553,0.1505907436583377,0.21984585032434442,0.6295593486889144,0.2158681456783064,0.217320173564035,0.5668116807576585
2024-01-22,E0,2023-24,Brighton,Wolves,D,0.0,0.6931308985650027,1.0313380662046254,0.5406474483239607,0.19518207782761732,0.26417047384842196,0.5363625620091415,0.244238647836842,0.21939733849366622,0.5823389338973807,0.2288249457902648,0.1888361203123545
2024-01-30,E0,2023-24,Nott'm Forest,Arsenal,A,-1.0,-1.1083186814688986,-1.6781362250656304,0.19767443407812024,0.17624829393244845,0.6260772719894313,0.14562991033231854,0.21754049658550453,0.6368252124661742,0.107629932204007,0.1888758732451641,0.7034941945508288
2024-01-30,E0,2023-24,Fulham,Everton,D,0.0,0.2634630307122892,0.4355245053168969,0.45026018256004896,0.2064391575345078,0.34330065990544323,0.43139640943017543,0.2597947283220326,0.308808427704632,0.4358068401917099,0.2972016066139183,0.2669915531943717
2024-01-30,E0,2023-24,Luton,Brighton,H,4.0,-0.5092913189614181,-0.7829690000209766,0.29688325054338205,0.20115785673141806,0.5019588927251999,0.2561989010059339,0.2525251340568045,0.49127510866895313,0.2262724864035699,0.2432854553060939,0.530442058290336
2024-01-30,E0,2023-24,Crystal Palace,Sheffield United,H,1.0,1.3962691993737706,1.1998443001506232,0.6821275352977144,0.15973255595171698,0.1581399087505686,0.7034431579740414,0.193674653451787,0.1028734793692454,0.6019840145665507,0.2416943300379418,0.1563216553955075
2024-01-30,E0,2023-24,Aston Villa,Newcastle,A,-2.0,0.5781852989284673,0.7235105243515798,0.5164792168488295,0.1991122918569389,0.2844084912942316,0.5081684314934387,0.24969594158546365,0.2421345817461191,0.5224631921577533,0.2381817493660346,0.2393550584762121
2024-01-31,E0,2023-24,Liverpool,Chelsea,H,3.0,1.61527578362613,1.0031985572356958,0.7222021939322092,0.1459869090086755,0.1318108970591153,0.7513977596567696,0.17337860256801407,0.07520949869553148,0.5842262606347641,0.2174474422990377,0.198326297066198
2024-01-31,E0,2023-24,Tottenham,Brentford,H,1.0,1.3127437757278424,1.077882714200869,0.6662258607948636,0.1647404668922257,0.16903367231291072,0.6844871424478253,0.2009700804950703,0.11453559780833039,0.599518776840374,0.2129869338775013,0.1874942892821247
2024-01-31,E0,2023-24,Man City,Burnley,H,2.0,2.568099274371787,2.7148010837174006,0.8627899416401166,0.08474579942155411,0.05246425893832931,0.9057281569563262,0.08614588061619091,0.00804034063416173,0.8735282947208508,0.0843144701860995,0.0421572350930497
2024-02-01,E0,2023-24,Wolves,Man United,A,-1.0,0.6102709693155046,-0.1832397509413038,0.5232354166150713,0.19807915796686676,0.2786854254180619,0.5160403936319582,0.24826413090981764,0.23569432910505986,0.3232564145411457,0.2812143953089158,0.3955291901499384
2024-02-01,E0,2023-24,West Ham,Bournemouth,D,0.0,0.893734204167915,0.1288312609214379,0.5824163310584829,0.18688703021127845,0.23069663873023866,0.5853214394257213,0.23262627696183347,0.1820497648671794,0.3879650662308163,0.2750825752088556,0.3369523585603282
2024-02-03,E0,2023-24,Everton,Tottenham,D,0.0,-0.3493789676792959,-0.2839342700497667,0.3267605249388701,0.2049615963672266,0.4682778786939033,0.29001542866257957,0.25776593151394384,0.45221809646997824,0.3136245273858738,0.2599561590631574,0.4264193135509688
2024-02-03,E0,2023-24,Brighton,Crystal Palace,H,3.0,0.9239104637203019,0.9854213708907578,0.5886315994643303,0.18549377970085146,0.22587462083481824,0.5926324553310454,0.2306630876954918,0.17670172821806723,0.559223637951497,0.2547249031506818,0.1860514588978211
2024-02-03,E0,2023-24,Burnley,Fulham,D,0.0,-0.2456673251294611,-0.1226845385543143,0.34676578407163905,0.20669448310243232,0.4465397328259286,0.31275155812009847,0.2601449148791489,0.42710311056709394,0.327631888495937,0.2966666795222356,0.3757014319818273
2024-02-03,E0,2023-24,Newcastle,Luton,D,0.0,1.4983774421308893,1.2391435582744397,0.7011178019898666,0.15341951065755127,0.1454626873525821,0.7261365100632201,0.18440318144977924,0.08944934970511376,0.6295273466019109,0.2067104720185379,0.1637621813795511
2024-02-03,E0,2023-24,Sheffield United,Aston Villa,A,-5.0,-1.6900100491842682,-1.0814876085720673,0.1235612383316782,0.14114887009187038,0.7352898915764514,0.06673662008591348,0.16613807398543556,0.7671087384546584,0.1816074785609435,0.2259534907676856,0.5924390306713707
2024-02-04,E0,2023-24,Man United,West Ham,H,3.0,0.1529813752912324,1.2196528405184268,0.427245663405898,0.2077390048235142,0.3650153317705878,0.4048717510058202,0.26157630331257803,0.33355160124931726,0.6233341159248159,0.2118521178306564,0.1648137662445276
2024-02-04,E0,2023-24,Arsenal,Liverpool,H,2.0,-0.08792543317979262,0.3628870113731302,0.37801272825691234,0.20818364366855124,0.4138036280745364,0.34839823625720806,0.2621850401857119,0.3894164087718065,0.4421817918761529,0.2594133179006764,0.2984048902231707
2024-02-04,E0,2023-24,Bournemouth,Nott'm Forest,D,0.0,0.5529803867353305,1.0196561810323008,0.5111684630914288,0.1998882660959974,0.28894327081257376,0.50198582796165,0.2507700763260414,0.24724312396102344,0.5843852180063794,0.2219861468857184,0.1936286351079021
2024-02-04,E0,2023-24,Chelsea,Wolves,A,-2.0,0.5472030500181546,1.2496588811095155,0.5099508470296673,0.20006167088885424,0.28998748208147845,0.5005689613099298,0.25100996037219186,0.24842012267739264,0.6295535036681003,0.2093979256261067,0.1610485707057931
2024-02-05,E0,2023-24,Brentford,Man City,A,-2.0,-1.1056389251274552,-1.5791919231181908,0.19806836357881064,0.17639100907615002,0.6255406273450393,0.14606122062332594,0.21774433022389875,0.6361900977230834,0.1241317721770192,0.1793014487001389,0.6965667791228418
2024-02-10,E0,2023-24,Wolves,Brentford,A,-2.0,0.7555291085744701,0.3351014347756515,0.5537102339410374,0.19278986922292568,0.25349989683603696,0.5516418413300179,0.24090298519811254,0.20745344456943482,0.4285745923241033,0.2748204306711058,0.296604977004791
2024-02-10,E0,2023-24,Man City,Everton,H,2.0,1.7325590980344505,2.066329066914113,0.7425985660990749,0.13837210523413257,0.1190293286667925,0.7758910964822001,0.16195918011578964,0.062131618122984844,0.7798813158420581,0.1411755958604601,0.0789430882974817
2024-02-10,E0,2023-24,Fulham,Bournemouth,H,2.0,0.4656728835744054,0.0405311983330104,0.49276316731330794,0.2023282937058759,0.30490853898081616,0.48059397168169793,0.2541405376463019,0.26526473587718385,0.3688937769223719,0.2782513060214462,0.3528549170561819
2024-02-10,E0,2023-24,Liverpool,Burnley,H,2.0,2.6217565387086146,2.3640727805886605,0.868919187939587,0.08158604853655417,0.04949476352385883,0.9080033470896837,0.08406564310505875,0.007837420151441368,0.8330482652445336,0.1042433643671692,0.0627083703882971
2024-02-10,E0,2023-24,Luton,Sheffield United,A,-2.0,1.583145955348841,0.9643582608529048,0.7164799915353812,0.14804814738239347,0.1354718610822253,0.7445356304504032,0.1764479173657045,0.07900325820890673,0.5645043445027709,0.2397401166777199,0.1957555388195092
2024-02-10,E0,2023-24,Tottenham,Brighton,H,1.0,0.836597083672317,0.8601112725009581,0.5705927084958506,0.18942483072945115,0.2399824607746982,0.5714320173582379,0.2361927272982246,0.1923730954123931,0.5638567932153224,0.2090158802436109,0.2271273265410666
2024-02-10,E0,2023-24,Nott'm Forest,Newcastle,A,-1.0,-0.6940906338367135,-0.397241044666834,0.26400463613219516,0.19514662973978558,0.5408487341280193,0.21921146333848965,0.2441892970118106,0.536597784050734,0.2929950895477516,0.2566606061473708,0.4503443043048775
2024-02-11,E0,2023-24,Aston Villa,Man United,A,-1.0,1.1462653576935562,0.3523178075021007,0.6336497542497824,0.17420308177649874,0.19214716397371884,0.6457927111764081,0.2146149773833675,0.13958749875448084,0.4463803523209464,0.2476104753332476,0.306009172345806
2024-02-11,E0,2023-24,West Ham,Arsenal,A,-6.0,-0.727400219077783,-1.25559553600369,0.2582819586178423,0.19389011447817617,0.5478279269039815,0.2128020708216588,0.2424384726045281,0.544757858095552,0.155596862673981,0.2210182708437231,0.6233848664822959
2024-02-12,E0,2023-24,Crystal Palace,Chelsea,A,-2.0,-0.2192492869515001,-0.9747042128457806,0.35193347048880397,0.20704110649218121,0.4410254230190148,0.31863588214406935,0.26062013392102495,0.4207435917643888,0.1925524393118076,0.2432241338675465,0.5642234268206457
2024-02-17,E0,2023-24,Man City,Chelsea,D,0.0,1.5139324790535,1.7689220748450012,0.7039649500963642,0.15244186339387072,0.1435931865097651,0.729543823102167,0.182959838229022,0.08748499631359187,0.7417301900242106,0.1472222043835933,0.1110476055921961
2024-02-17,E0,2023-24,Tottenham,Wolves,A,-1.0,0.9817001853647335,1.260557459785125,0.6004711509417245,0.1827277527047449,0.21680109635353056,0.6065782188295767,0.22675452617779787,0.1666640805550918,0.6410425508140547,0.1932084334788867,0.1657490157070586
2024-02-17,E0,2023-24,Nott'm Forest,West Ham,H,2.0,0.07118712385689041,0.3161008066496982,0.4103607261568982,0.2082592974040729,0.3813799764390289,0.385462211799458,0.26228857985713644,0.3522488985435325,0.4248660902807104,0.2748427533171826,0.3002911564021069
2024-02-17,E0,2023-24,Burnley,Arsenal,A,-5.0,-1.8089044730192267,-1.8802679652168144,0.11119458244556846,0.1333607180014833,0.7554446995529482,0.054264860408234715,0.1543739894820036,0.7913399742718182,0.093480934809348,0.1586715867158671,0.7478474784747847
2024-02-17,E0,2023-24,Fulham,Aston Villa,A,-1.0,-0.5698408015880626,-0.2839342700497667,0.28590603405005643,0.1993726834105971,0.5147212825393465,0.24382107389595162,0.25005650833867293,0.5061213974724166,0.3136245273858738,0.2599561590631574,0.4264193135509688
2024-02-17,E0,2023-24,Newcastle,Bournemouth,D,0.0,1.3547298980474156,0.5552004481449806,0.6742588529360518,0.16224239790440514,0.16349874915954304,0.6940576530574414,0.19733743918014035,0.10859699159199732,0.4861295658540553,0.2467662770832768,0.2671041570626677
2024-02-17,E0,2023-24,Brentford,Liverpool,A,-3.0,-1.226696077934854,-0.996086846891248,0.18074836645544423,0.16972560176289153,0.6495260317816642,0.12718583713683146,0.2081811225201142,0.6646271869459719,0.1995380937588633,0.2174741021866262,0.5829878040545102
2024-02-18,E0,2023-24,Sheffield United,Brighton,A,-5.0,-1.2963437982134827,-0.9896231373185552,0.17122794650614814,0.1657049873081704,0.6630670661856815,0.11689703186907952,0.2023692280091657,0.6807268320463346,0.1976599777763252,0.2246552062226289,0.5776848160010458
2024-02-18,E0,2023-24,Luton,Man United,A,-1.0,-0.2952522355655296,-0.8152945787044829,0.3371435912189673,0.20593955342620707,0.4569168553548256,0.3018070942638144,0.25910917136030004,0.43908326381068097,0.2243719003760422,0.234127200392392,0.5415008992315657
2024-02-19,E0,2023-24,Everton,Crystal Palace,D,0.0,0.7675933001876079,0.8962116720244507,0.5562295546865583,0.19230717807806375,0.25146326723537793,0.5545919665328828,0.24022863567277505,0.2051776100740235,0.5302183697182781,0.2780228127749137,0.1917588175068081
2024-02-20,E0,2023-24,Man City,Brentford,H,1.0,1.7312070291889727,2.3063715300194234,0.742367944006879,0.13846054803359564,0.11917150795952536,0.77561388672457,0.16209254497002423,0.06227551372926103,0.8213618501578303,0.114024350963087,0.0646137988790826
2024-02-21,E0,2023-24,Liverpool,Luton,H,3.0,2.2304332144103913,1.9548665518592496,0.8197707523439436,0.10571442132628292,0.07451482632977349,0.8687181311900545,0.11151096299096033,0.01972333929051148,0.7693704927836822,0.1387753414111981,0.0918541658051196
2024-02-24,E0,2023-24,Crystal Palace,Burnley,H,3.0,0.6735640235516418,0.6605399461318435,0.5365414773011842,0.19589545679123566,0.26756306590758017,0.5315658135130575,0.24523132025043648,0.22320149277951296,0.4904988123515439,0.2743467933491686,0.2351543942992874
2024-02-24,E0,2023-24,Arsenal,Newcastle,H,3.0,1.101429467815143,1.652007428958196,0.6246971558050329,0.17661472570426018,0.1986881184907069,0.6351919604872382,0.21806377363640955,0.14673995994996514,0.7130758295272375,0.1686579353316596,0.1182662351411028
2024-02-24,E0,2023-24,Bournemouth,Man City,A,-1.0,-1.269215729747984,-1.4209219511427464,0.174897398034785,0.16728590879342486,0.6578166931717901,0.12085457146395837,0.20465841552811714,0.674480533923242,0.1438176529493109,0.1866863764245863,0.6694959706261028
2024-02-24,E0,2023-24,Brighton,Everton,D,0.0,0.6727433385575496,0.7235780769944793,0.5363691741542279,0.19592498740564313,0.26770583844012896,0.5313645840390708,0.2452723920740811,0.22336165362384292,0.5192251396861357,0.2439575405057974,0.2368173198080668
2024-02-24,E0,2023-24,Aston Villa,Nott'm Forest,H,2.0,1.3523926921568248,1.111046550572466,0.6738137636907342,0.16238250797975246,0.16380372832951334,0.693527081432093,0.19754152578459394,0.10892351930025215,0.6035737872425265,0.2154664739380194,0.1809597388194539
2024-02-24,E0,2023-24,Man United,Fulham,A,-1.0,0.5728002518606918,1.0573531565345131,0.515344784103929,0.19928072755962878,0.2853744883364422,0.5068473791873147,0.2499291902839615,0.24322240147702692,0.5874717743845632,0.2275418844447251,0.1849863411707116
2024-02-25,E0,2023-24,Wolves,Sheffield United,H,1.0,1.91497718074121,1.388736259540357,0.7727038540448111,0.12636372954950698,0.1009324164056819,0.8121133191405574,0.14368930478496222,0.044171192195193096,0.6511484844376363,0.2086475788843178,0.1402039366780459
2024-02-26,E0,2023-24,West Ham,Brentford,H,2.0,0.2295293482992808,0.267365358920037,0.44316991015313545,0.20691083865541238,0.3499192511914522,0.42321623119926455,0.2604415623267316,0.31634180522824723,0.417707961442342,0.270349875044627,0.311942163513031
2024-03-02,E0,2023-24,Nott'm Forest,Liverpool,A,-1.0,-1.5647704217938614,-1.1230860425608835,0.13759665730424908,0.1492211581688263,0.7131821845269246,0.08121387537599907,0.17819049923411884,0.7405829468966441,0.1791855698006759,0.2149432223107886,0.6058712078885354
2024-03-02,E0,2023-24,Tottenham,Crystal Palace,H,2.0,1.321172483344442,1.2598531015878764,0.6678447575154082,0.16424225155243827,0.16791299093215356,0.6864149950672658,0.20024661330144694,0.11333106944025029,0.6301878500607632,0.2109759324116468,0.15883621752759
2024-03-02,E0,2023-24,Luton,Aston Villa,A,-1.0,-1.0106459232809741,-0.9212977005167188,0.2123367354525969,0.18129573528348641,0.6063675292639167,0.16173853475287903,0.22472519713464495,0.6135328472778918,0.2133296151701059,0.2156999442275516,0.5709704406023425
2024-03-02,E0,2023-24,Newcastle,Wolves,H,3.0,0.7833222439574871,0.902181112759198,0.5595107471680246,0.1916682420939549,0.2488210107380205,0.5584358687648784,0.23933533255038317,0.20222693158267188,0.5611877401217285,0.2268352314043435,0.211977028473928
2024-03-02,E0,2023-24,Everton,West Ham,A,-2.0,0.3936683761041325,0.4319326561006238,0.4775937612190255,0.20404346488322644,0.31836277389774803,0.46300325582452145,0.25650330837269614,0.280492821321931,0.4481637923882421,0.2731784914276645,0.2786577161840932
2024-03-02,E0,2023-24,Brentford,Chelsea,D,0.0,-0.14984731690585884,-0.368137427349136,0.3656380726591393,0.20776590402022116,0.42659602332063956,0.33426233215704537,0.26161313983435436,0.4041241853867492,0.296919657033979,0.2604001270244521,0.4426802159415687
2024-03-02,E0,2023-24,Fulham,Brighton,H,3.0,-0.11208932079103484,0.0635704068251358,0.3731680383914793,0.20804642248748417,0.41878553912103655,0.3428611352117854,0.2619972135425938,0.39514132737416363,0.3711935610220648,0.2827113749644797,0.3460950640134555
2024-03-03,E0,2023-24,Burnley,Bournemouth,A,-2.0,-0.4047630946433962,-0.593591118110813,0.3162734156245831,0.20379702836647462,0.47992955600894227,0.27812566725605475,0.25616414957459255,0.4657095491295267,0.2557840616966581,0.2557840616966581,0.4884318766066838
2024-03-03,E0,2023-24,Man City,Man United,H,2.0,1.4207915541405136,1.9908725024329503,0.6867347213337056,0.15823417758866204,0.15503110107763235,0.708943311402181,0.19148169985988084,0.09956577964291878,0.7766561640811576,0.1337574504806438,0.0895863854381986
2024-03-04,E0,2023-24,Sheffield United,Arsenal,A,-6.0,-2.742948595247505,-2.375292000491961,0.04328095926281772,0.07465983812396748,0.8820592026132148,0.0073977307427649745,0.07954937612575602,0.9129389482105522,0.0552835207350985,0.1248337564986095,0.8198827227662918
