"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"90060","24-02-22 18:45","Europe","Europa League","2021/2022","Din. Zagreb","Sevilla","3.89","3.37","2.10","1.08","8.70","1.33","3.48","2.17","1.77","3.83","1.28","7.83","1.09","1.82","2.00"
"90061","24-02-22 18:45","Europe","Europa League","2021/2022","Lazio","FC Porto","2.26","3.50","3.29","1.05","10.90","1.28","3.80","1.97","1.93","3.18","1.38","6.54","1.13","1.65","2.24"
"90062","24-02-22 18:45","Europe","Europa League","2021/2022","Olympiacos Piraeus","Atalanta","3.65","3.35","2.18","1.06","9.78","1.33","3.48","2.07","1.84","3.83","1.28","7.83","1.09","1.74","2.09"
"90063","24-02-22 18:45","Europe","Europa League","2021/2022","Real Sociedad","RB Leipzig","2.95","3.60","2.41","1.03","14.10","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.59","2.36"
"90064","17-02-22 21:00","Europe","Europa League","2021/2022","Atalanta","Olympiacos Piraeus","1.45","4.57","8.05","1.05","10.90","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.94","1.86"
"90065","17-02-22 21:00","Europe","Europa League","2021/2022","FC Porto","Lazio","1.99","3.79","3.79","1.06","9.78","1.30","3.70","2.07","1.84","3.51","1.32","6.98","1.11","1.76","2.07"
"90066","17-02-22 21:00","Europe","Europa League","2021/2022","RB Leipzig","Real Sociedad","1.76","4.00","4.66","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.70","2.15"
"90067","17-02-22 21:00","Europe","Europa League","2021/2022","Sevilla","Din. Zagreb","1.44","4.34","9.30","1.10","7.61","1.36","3.26","2.17","1.77","4.15","1.25","8.58","1.08","2.48","1.54"
"90068","17-02-22 18:45","Europe","Europa League","2021/2022","Barcelona","Napoli","1.96","3.56","4.16","1.04","12.00","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.60","2.34"
"90069","17-02-22 18:45","Europe","Europa League","2021/2022","Dortmund","Rangers","1.46","4.91","7.07","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.83","1.98"
"90070","17-02-22 18:45","Europe","Europa League","2021/2022","Sheriff Tiraspol","Braga","4.40","3.41","1.96","1.06","9.78","1.33","3.48","2.07","1.84","3.83","1.28","7.83","1.09","1.83","1.98"
"90071","17-02-22 18:45","Europe","Europa League","2021/2022","Zenit","Betis","2.38","3.45","3.11","1.05","10.70","1.29","3.76","1.99","1.91","3.43","1.33","6.60","1.12","1.66","2.22"
"90072","09-12-21 21:00","Europe","Europa League","2021/2022","Braga","Crvena zvezda","1.58","4.45","5.80","1.02","16.30","1.19","4.89","1.56","2.50","2.38","1.61","4.15","1.25","1.59","2.36"
"90073","09-12-21 21:00","Europe","Europa League","2021/2022","Celtic","Betis","3.23","3.69","2.22","1.01","17.00","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.44","2.78"
"90074","09-12-21 21:00","Europe","Europa League","2021/2022","Ferencvaros","Bayer Leverkusen","4.88","4.15","1.71","1.01","17.00","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.51","2.54"
"90075","09-12-21 21:00","Europe","Europa League","2021/2022","Genk","SK Rapid","1.58","4.62","5.52","1.02","20.00","1.13","6.52","1.36","3.26","1.97","1.93","3.18","1.38","1.40","2.95"
"90076","09-12-21 21:00","Europe","Europa League","2021/2022","Lazio","Galatasaray","1.51","4.61","6.60","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.69","2.18"
"90077","09-12-21 21:00","Europe","Europa League","2021/2022","Ludogorets","Midtjylland","5.53","4.62","1.58","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.74","2.09"
"90078","09-12-21 21:00","Europe","Europa League","2021/2022","Marseille","Lokomotiv Moscow","1.29","6.30","10.10","1.02","21.00","1.14","5.98","1.41","2.99","2.07","1.84","3.40","1.34","1.65","2.24"
"90079","09-12-21 21:00","Europe","Europa League","2021/2022","West Ham","Din. Zagreb","2.14","3.73","3.38","1.04","12.00","1.28","3.80","1.97","1.93","3.40","1.34","6.54","1.13","1.65","2.24"
"90080","09-12-21 18:45","Europe","Europa League","2021/2022","Antwerp","Olympiacos Piraeus","4.14","3.85","1.89","1.03","14.10","1.23","4.35","1.77","2.17","3.00","1.41","5.55","1.16","1.65","2.24"
"90081","09-12-21 18:45","Europe","Europa League","2021/2022","Fenerbahce","Eintracht Frankfurt","3.86","3.48","2.06","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.62","2.31"
"90082","09-12-21 18:45","Europe","Europa League","2021/2022","Legia","Spartak Moscow","2.98","3.59","2.40","1.03","14.10","1.23","4.35","1.77","2.17","3.00","1.41","5.55","1.16","1.59","2.36"
"90083","09-12-21 18:45","Europe","Europa League","2021/2022","Lyon","Rangers","1.99","4.12","3.49","1.01","17.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.44","2.78"
"90084","09-12-21 18:45","Europe","Europa League","2021/2022","Napoli","Leicester","2.15","3.97","3.20","1.02","16.30","1.19","4.89","1.60","2.39","2.47","1.57","4.44","1.22","1.51","2.54"
"90085","09-12-21 18:45","Europe","Europa League","2021/2022","Real Sociedad","PSV","1.94","3.96","3.79","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.65","2.24"
"90086","09-12-21 18:45","Europe","Europa League","2021/2022","Sparta Prague","Brondby","1.93","3.69","4.14","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.55","2.46"
"90087","09-12-21 18:45","Europe","Europa League","2021/2022","Sturm Graz","Monaco","5.64","4.30","1.61","1.04","13.00","1.23","4.33","1.70","2.20","2.86","1.45","5.41","1.17","1.74","2.10"
"90088","25-11-21 21:00","Europe","Europa League","2021/2022","Brondby","Lyon","3.07","3.69","2.30","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.52","2.51"
"90089","25-11-21 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","Antwerp","1.44","4.88","7.70","1.01","16.00","1.17","5.43","1.48","2.72","2.29","1.66","3.83","1.28","1.66","2.22"
"90090","25-11-21 21:00","Europe","Europa League","2021/2022","Leicester","Legia","1.18","8.06","16.10","1.02","22.00","1.13","6.52","1.41","2.99","2.07","1.84","3.18","1.38","1.99","1.81"
"90091","25-11-21 21:00","Europe","Europa League","2021/2022","Monaco","Real Sociedad","2.93","3.36","2.55","1.06","9.78","1.33","3.48","2.17","1.77","3.83","1.28","7.83","1.09","1.76","2.07"
"90092","25-11-21 21:00","Europe","Europa League","2021/2022","Olympiacos Piraeus","Fenerbahce","1.79","3.90","4.61","1.04","12.00","1.26","4.08","1.85","2.07","3.18","1.38","6.06","1.14","1.70","2.15"
"90093","25-11-21 21:00","Europe","Europa League","2021/2022","PSV","Sturm Graz","1.31","6.17","9.25","1.02","20.00","1.14","5.98","1.41","2.99","2.07","1.84","3.40","1.34","1.66","2.22"
"90094","25-11-21 21:00","Europe","Europa League","2021/2022","Rangers","Sparta Prague","1.61","4.45","5.39","1.02","16.30","1.19","4.89","1.56","2.50","2.38","1.61","4.44","1.22","1.60","2.34"
"90095","25-11-21 18:45","Europe","Europa League","2021/2022","Bayer Leverkusen","Celtic","1.61","4.30","5.64","1.03","18.00","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.56","2.43"
"90096","25-11-21 18:45","Europe","Europa League","2021/2022","Betis","Ferencvaros","1.24","7.00","11.80","1.02","20.00","1.14","5.98","1.41","2.99","2.10","1.77","3.51","1.32","1.83","1.98"
"90097","25-11-21 18:45","Europe","Europa League","2021/2022","Crvena zvezda","Ludogorets","1.36","5.12","9.73","1.03","14.10","1.19","4.89","1.60","2.39","2.47","1.57","4.44","1.22","1.89","1.91"
"90098","25-11-21 18:45","Europe","Europa League","2021/2022","Din. Zagreb","Genk","2.06","3.71","3.61","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.56","2.43"
"90099","25-11-21 18:45","Europe","Europa League","2021/2022","Galatasaray","Marseille","2.82","3.28","2.69","1.06","9.78","1.33","3.48","2.07","1.84","3.51","1.32","6.98","1.11","1.70","2.15"
"90100","25-11-21 18:45","Europe","Europa League","2021/2022","Lokomotiv Moscow","Lazio","6.03","3.87","1.65","1.04","12.00","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.76","2.07"
"90101","25-11-21 18:45","Europe","Europa League","2021/2022","Midtjylland","Braga","2.38","3.62","3.00","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.63","2.28"
"90102","25-11-21 18:45","Europe","Europa League","2021/2022","SK Rapid","West Ham","5.64","4.45","1.59","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.76","2.07"
"90103","24-11-21 16:30","Europe","Europa League","2021/2022","Spartak Moscow","Napoli","5.51","4.00","1.67","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.63","2.28"
"90104","04-11-21 21:00","Europe","Europa League","2021/2022","Antwerp","Fenerbahce","2.82","3.71","2.46","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.56","2.43"
"90105","04-11-21 21:00","Europe","Europa League","2021/2022","Bayer Leverkusen","Betis","1.94","4.17","3.60","1.02","16.30","1.19","4.89","1.56","2.50","2.29","1.66","4.15","1.25","1.48","2.63"
"90106","04-11-21 21:00","Europe","Europa League","2021/2022","Braga","Ludogorets","1.30","5.64","11.70","1.02","16.30","1.19","4.89","1.56","2.50","2.38","1.61","4.44","1.22","1.89","1.91"
"90107","04-11-21 21:00","Europe","Europa League","2021/2022","Crvena zvezda","Midtjylland","1.80","3.86","4.63","1.04","12.00","1.26","4.08","1.85","2.07","3.18","1.38","6.06","1.14","1.70","2.15"
"90108","04-11-21 21:00","Europe","Europa League","2021/2022","Din. Zagreb","SK Rapid","1.75","3.86","5.03","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.63","2.28"
"90109","04-11-21 21:00","Europe","Europa League","2021/2022","Ferencvaros","Celtic","3.88","3.78","1.97","1.02","16.30","1.19","4.89","1.56","2.50","2.47","1.57","4.44","1.22","1.52","2.51"
"90110","04-11-21 21:00","Europe","Europa League","2021/2022","Leicester","Spartak Moscow","1.25","6.74","11.30","1.02","19.00","1.14","5.98","1.45","2.85","2.10","1.77","3.51","1.32","1.83","1.98"
"90111","04-11-21 21:00","Europe","Europa League","2021/2022","Marseille","Lazio","2.38","3.57","3.03","1.04","12.00","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.60","2.34"
"90112","04-11-21 18:45","Europe","Europa League","2021/2022","Brondby","Rangers","4.46","3.49","1.92","1.06","9.78","1.30","3.70","2.07","1.84","3.51","1.32","6.98","1.11","1.76","2.07"
"90113","04-11-21 18:45","Europe","Europa League","2021/2022","Galatasaray","Lokomotiv Moscow","1.62","4.20","5.74","1.04","12.00","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.70","2.15"
"90114","04-11-21 18:45","Europe","Europa League","2021/2022","Genk","West Ham","4.66","4.19","1.73","1.01","11.00","1.19","4.89","1.56","2.50","2.38","1.61","4.44","1.22","1.56","2.43"
"90115","04-11-21 18:45","Europe","Europa League","2021/2022","Legia","Napoli","9.21","5.03","1.38","1.03","14.10","1.21","4.71","1.60","2.39","2.47","1.57","4.44","1.22","1.76","2.07"
"90116","04-11-21 18:45","Europe","Europa League","2021/2022","Lyon","Sparta Prague","1.45","4.86","7.23","1.01","16.00","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.63","2.28"
"90117","04-11-21 18:45","Europe","Europa League","2021/2022","Monaco","PSV","2.10","3.59","3.63","1.04","12.00","1.26","4.08","1.85","2.07","3.18","1.38","6.06","1.14","1.66","2.22"
"90118","04-11-21 18:45","Europe","Europa League","2021/2022","Olympiacos Piraeus","Eintracht Frankfurt","2.15","3.69","3.42","1.04","12.00","1.23","4.35","1.77","2.17","3.00","1.41","5.55","1.16","1.63","2.28"
"90119","04-11-21 18:45","Europe","Europa League","2021/2022","Real Sociedad","Sturm Graz","1.18","7.59","18.40","1.03","14.10","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","2.14","1.71"
"90120","21-10-21 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","Olympiacos Piraeus","1.89","3.79","4.19","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.60","2.34"
"90121","21-10-21 21:00","Europe","Europa League","2021/2022","Lokomotiv Moscow","Galatasaray","2.82","3.49","2.57","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.60","2.34"
"90122","21-10-21 21:00","Europe","Europa League","2021/2022","Napoli","Legia","1.14","9.53","21.00","1.02","21.00","1.11","7.07","1.33","3.48","1.85","2.07","3.00","1.41","1.89","1.91"
"90123","21-10-21 21:00","Europe","Europa League","2021/2022","PSV","Monaco","1.96","3.60","4.11","1.04","12.00","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.63","2.28"
"90124","21-10-21 21:00","Europe","Europa League","2021/2022","Rangers","Brondby","1.44","4.88","7.70","1.04","12.00","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.89","1.91"
"90125","21-10-21 21:00","Europe","Europa League","2021/2022","Sparta Prague","Lyon","3.87","3.87","1.94","","","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.48","2.63"
"90126","21-10-21 21:00","Europe","Europa League","2021/2022","Sturm Graz","Real Sociedad","7.70","4.88","1.44","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.70","2.15"
"90127","21-10-21 21:00","Europe","Europa League","2021/2022","West Ham","Genk","1.40","5.38","7.69","1.02","18.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.63","2.28"
"90128","21-10-21 18:45","Europe","Europa League","2021/2022","Betis","Bayer Leverkusen","2.26","3.80","3.08","1.01","17.00","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.45","2.75"
"90129","21-10-21 18:45","Europe","Europa League","2021/2022","Fenerbahce","Antwerp","1.54","4.61","6.14","1.02","16.30","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.60","2.34"
"90130","21-10-21 18:45","Europe","Europa League","2021/2022","Lazio","Marseille","2.00","3.69","3.85","1.02","16.30","1.19","4.89","1.60","2.39","2.47","1.57","4.44","1.22","1.52","2.51"
"90131","21-10-21 18:45","Europe","Europa League","2021/2022","Ludogorets","Braga","4.08","3.67","1.95","1.04","12.00","1.26","4.08","1.85","2.07","3.18","1.38","6.06","1.14","1.66","2.22"
"90132","21-10-21 18:45","Europe","Europa League","2021/2022","Midtjylland","Crvena zvezda","2.42","3.31","3.16","1.06","9.78","1.33","3.48","2.07","1.84","3.83","1.28","7.83","1.09","1.70","2.15"
"90133","21-10-21 18:45","Europe","Europa League","2021/2022","SK Rapid","Din. Zagreb","3.07","3.69","2.30","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.63","2.28"
"90134","20-10-21 16:30","Europe","Europa League","2021/2022","Spartak Moscow","Leicester","5.22","3.88","1.72","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.69","2.18"
"90135","19-10-21 16:30","Europe","Europa League","2021/2022","Celtic","Ferencvaros","1.61","4.45","5.39","1.03","18.00","1.14","5.98","1.45","2.85","2.10","1.77","3.51","1.32","1.48","2.63"
"90136","30-09-21 21:00","Europe","Europa League","2021/2022","Braga","Midtjylland","1.87","3.68","4.43","1.05","10.90","1.28","3.80","1.85","2.07","3.18","1.38","6.54","1.13","1.69","2.18"
"90137","30-09-21 21:00","Europe","Europa League","2021/2022","Celtic","Bayer Leverkusen","4.25","4.01","1.83","1.03","17.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.44","2.78"
"90138","30-09-21 21:00","Europe","Europa League","2021/2022","Ferencvaros","Betis","4.43","3.83","1.84","1.02","16.30","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.59","2.36"
"90139","30-09-21 21:00","Europe","Europa League","2021/2022","Genk","Din. Zagreb","2.04","3.57","3.83","1.03","14.10","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.59","2.36"
"90140","30-09-21 21:00","Europe","Europa League","2021/2022","Lazio","Lokomotiv Moscow","1.32","5.74","9.93","1.02","18.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.74","2.09"
"90141","30-09-21 21:00","Europe","Europa League","2021/2022","Ludogorets","Crvena zvezda","3.04","3.34","2.48","1.06","9.78","1.33","3.48","2.07","1.84","3.83","1.28","7.83","1.09","1.74","2.09"
"90142","30-09-21 21:00","Europe","Europa League","2021/2022","Marseille","Galatasaray","1.62","4.11","5.91","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.65","2.24"
"90143","30-09-21 21:00","Europe","Europa League","2021/2022","West Ham","SK Rapid","1.20","7.97","13.80","1.02","22.00","1.13","6.52","1.41","2.99","2.07","1.84","3.40","1.34","1.87","1.93"
"90144","30-09-21 18:45","Europe","Europa League","2021/2022","Antwerp","Eintracht Frankfurt","3.97","4.00","1.89","1.01","16.00","1.17","5.43","1.53","2.58","2.29","1.66","4.15","1.25","1.47","2.66"
"90145","30-09-21 18:45","Europe","Europa League","2021/2022","Fenerbahce","Olympiacos Piraeus","2.29","3.36","3.36","1.04","12.00","1.26","4.08","1.85","2.07","3.18","1.38","6.06","1.14","1.62","2.31"
"90146","30-09-21 18:45","Europe","Europa League","2021/2022","Legia","Leicester","7.12","4.18","1.53","1.06","9.78","1.33","3.48","2.07","1.84","3.51","1.32","7.83","1.09","2.06","1.77"
"90147","30-09-21 18:45","Europe","Europa League","2021/2022","Lyon","Brondby","1.21","7.10","15.30","1.02","20.00","1.13","6.52","1.41","2.99","2.07","1.84","3.18","1.38","1.82","2.00"
"90148","30-09-21 18:45","Europe","Europa League","2021/2022","Napoli","Spartak Moscow","1.19","8.44","13.90","1.02","22.00","1.14","5.98","1.41","2.99","2.07","1.84","3.40","1.34","1.93","1.88"
"90149","30-09-21 18:45","Europe","Europa League","2021/2022","Real Sociedad","Monaco","1.90","3.69","4.30","1.06","9.78","1.33","3.48","2.07","1.84","3.83","1.28","7.83","1.09","1.82","2.00"
"90150","30-09-21 18:45","Europe","Europa League","2021/2022","Sparta Prague","Rangers","2.79","3.35","2.67","1.04","12.00","1.26","4.08","1.85","2.07","3.18","1.38","6.06","1.14","1.62","2.31"
"90151","30-09-21 18:45","Europe","Europa League","2021/2022","Sturm Graz","PSV","4.98","4.11","1.70","1.03","14.10","1.21","4.71","1.60","2.39","2.65","1.50","5.01","1.19","1.59","2.36"
"90152","16-09-21 21:00","Europe","Europa League","2021/2022","Brondby","Sparta Prague","2.69","3.48","2.69","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.52","2.51"
"90153","16-09-21 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","Fenerbahce","1.67","4.25","5.06","1.03","17.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.52","2.51"
"90154","16-09-21 21:00","Europe","Europa League","2021/2022","Leicester","Napoli","2.46","3.33","3.08","1.05","10.90","1.28","3.80","1.97","1.93","3.18","1.38","6.54","1.13","1.66","2.22"
"90155","16-09-21 21:00","Europe","Europa League","2021/2022","Monaco","Sturm Graz","1.46","4.60","7.70","1.03","14.10","1.19","4.89","1.56","2.50","2.47","1.57","4.44","1.22","1.66","2.22"
"90156","16-09-21 21:00","Europe","Europa League","2021/2022","Olympiacos Piraeus","Antwerp","1.48","4.60","7.16","1.03","17.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.60","2.34"
"90157","16-09-21 21:00","Europe","Europa League","2021/2022","PSV","Real Sociedad","2.42","3.57","2.96","1.04","12.00","1.26","4.08","1.85","2.07","3.00","1.41","6.06","1.14","1.63","2.28"
"90158","16-09-21 21:00","Europe","Europa League","2021/2022","Rangers","Lyon","2.97","3.59","2.41","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.52","2.51"
"90159","16-09-21 18:45","Europe","Europa League","2021/2022","Bayer Leverkusen","Ferencvaros","1.20","7.42","15.90","1.02","22.00","1.11","7.07","1.33","3.48","1.85","2.07","3.00","1.41","1.83","1.98"
